price_id,instrument_id,price_dt,close_price,return_pct,volatility_proxy,currency_code,source_system_code
PRC004320251018,INS0043,2025-10-18,13.0332,0.028002,2.8002,INR,MOCK_FEED
PRC004320251019,INS0043,2025-10-19,13.0824,0.003775,0.3775,GBP,MOCK_FEED
PRC004320251020,INS0043,2025-10-20,13.0283,-0.004132,0.4132,USD,MOCK_FEED
PRC004320251021,INS0043,2025-10-21,13.11,0.006269,0.6269,INR,MOCK_FEED
PRC004320251022,INS0043,2025-10-22,13.1566,0.003557,0.3557,EUR,MOCK_FEED
PRC004320251023,INS0043,2025-10-23,13.156,-4.6e-05,0.0046,EUR,MOCK_FEED
PRC004320251024,INS0043,2025-10-24,13.5493,0.029892,2.9892,GBP,MOCK_FEED
PRC004320251025,INS0043,2025-10-25,13.5124,-0.002725,0.2725,USD,MOCK_FEED
PRC004320251026,INS0043,2025-10-26,13.6007,0.006533,0.6533,INR,MOCK_FEED
PRC004320251027,INS0043,2025-10-27,13.6777,0.005666,0.5666,EUR,MOCK_FEED
PRC004320251028,INS0043,2025-10-28,13.7892,0.008152,0.8152,EUR,MOCK_FEED
PRC004320251029,INS0043,2025-10-29,13.451,-0.024531,2.4531,EUR,MOCK_FEED
PRC004320251030,INS0043,2025-10-30,13.6964,0.018244,1.8244,EUR,MOCK_FEED
PRC004320251031,INS0043,2025-10-31,13.9181,0.016192,1.6192,EUR,MOCK_FEED
PRC004320251101,INS0043,2025-11-01,13.8718,-0.003328,0.3328,INR,MOCK_FEED
PRC004320251102,INS0043,2025-11-02,14.0866,0.01548,1.548,GBP,MOCK_FEED
PRC004320251103,INS0043,2025-11-03,13.9536,-0.00944,0.944,INR,MOCK_FEED
PRC004320251104,INS0043,2025-11-04,13.9932,0.002839,0.2839,EUR,MOCK_FEED
PRC004320251105,INS0043,2025-11-05,14.0766,0.005962,0.5962,INR,MOCK_FEED
PRC004320251106,INS0043,2025-11-06,14.1157,0.00278,0.278,INR,MOCK_FEED
PRC004320251107,INS0043,2025-11-07,14.047,-0.004869,0.4869,GBP,MOCK_FEED
PRC004320251108,INS0043,2025-11-08,13.9066,-0.009997,0.9997,INR,MOCK_FEED
PRC004320251109,INS0043,2025-11-09,13.8907,-0.001142,0.1142,EUR,MOCK_FEED
PRC004320251110,INS0043,2025-11-10,13.8696,-0.001523,0.1523,EUR,MOCK_FEED
PRC004320251111,INS0043,2025-11-11,13.8628,-0.000485,0.0485,EUR,MOCK_FEED
PRC004320251112,INS0043,2025-11-12,13.8432,-0.001419,0.1419,INR,MOCK_FEED
PRC004320251113,INS0043,2025-11-13,13.6514,-0.013853,1.3853,GBP,MOCK_FEED
PRC004320251114,INS0043,2025-11-14,13.4998,-0.011103,1.1103,EUR,MOCK_FEED
PRC004320251115,INS0043,2025-11-15,13.7732,0.020252,2.0252,GBP,MOCK_FEED
PRC004320251116,INS0043,2025-11-16,13.9944,0.016061,1.6061,GBP,MOCK_FEED
PRC004320251117,INS0043,2025-11-17,13.7873,-0.014801,1.4801,INR,MOCK_FEED
PRC004320251118,INS0043,2025-11-18,13.9329,0.010558,1.0558,INR,MOCK_FEED
PRC004320251119,INS0043,2025-11-19,13.7209,-0.015217,1.5217,EUR,MOCK_FEED
PRC004320251120,INS0043,2025-11-20,13.6906,-0.002208,0.2208,GBP,MOCK_FEED
PRC004320251121,INS0043,2025-11-21,13.5115,-0.013078,1.3078,EUR,MOCK_FEED
PRC004320251122,INS0043,2025-11-22,13.0476,-0.034332,3.4332,GBP,MOCK_FEED
PRC004320251123,INS0043,2025-11-23,13.1638,0.008904,0.8904,USD,MOCK_FEED
PRC004320251124,INS0043,2025-11-24,13.2575,0.007115,0.7115,INR,MOCK_FEED
PRC004320251125,INS0043,2025-11-25,13.2271,-0.00229,0.229,USD,MOCK_FEED
PRC004320251126,INS0043,2025-11-26,13.1488,-0.005924,0.5924,EUR,MOCK_FEED
PRC004320251127,INS0043,2025-11-27,12.9655,-0.013934,1.3934,EUR,MOCK_FEED
PRC004320251128,INS0043,2025-11-28,12.9947,0.002248,0.2248,INR,MOCK_FEED
PRC004320251129,INS0043,2025-11-29,12.9956,7.2e-05,0.0072,EUR,MOCK_FEED
PRC004320251130,INS0043,2025-11-30,12.9183,-0.00595,0.595,INR,MOCK_FEED
PRC004320251201,INS0043,2025-12-01,13.0145,0.007449,0.7449,INR,MOCK_FEED
PRC004320251202,INS0043,2025-12-02,12.782,-0.017869,1.7869,GBP,MOCK_FEED
PRC004320251203,INS0043,2025-12-03,12.8181,0.002829,0.2829,INR,MOCK_FEED
PRC004320251204,INS0043,2025-12-04,12.789,-0.002273,0.2273,USD,MOCK_FEED
PRC004320251205,INS0043,2025-12-05,12.8171,0.002198,0.2198,INR,MOCK_FEED
PRC004320251206,INS0043,2025-12-06,12.7361,-0.006319,0.6319,EUR,MOCK_FEED
PRC004320251207,INS0043,2025-12-07,12.5852,-0.01185,1.185,INR,MOCK_FEED
PRC004320251208,INS0043,2025-12-08,12.5185,-0.005301,0.5301,GBP,MOCK_FEED
PRC004320251209,INS0043,2025-12-09,12.6499,0.010501,1.0501,EUR,MOCK_FEED
PRC004320251210,INS0043,2025-12-10,12.5389,-0.008775,0.8775,EUR,MOCK_FEED
PRC004320251211,INS0043,2025-12-11,12.705,0.013242,1.3242,INR,MOCK_FEED
PRC004320251212,INS0043,2025-12-12,12.818,0.008899,0.8899,USD,MOCK_FEED
PRC004320251213,INS0043,2025-12-13,12.5889,-0.017878,1.7878,USD,MOCK_FEED
PRC004320251214,INS0043,2025-12-14,12.6997,0.008808,0.8808,INR,MOCK_FEED
PRC004320251215,INS0043,2025-12-15,12.6425,-0.004507,0.4507,INR,MOCK_FEED
PRC004320251216,INS0043,2025-12-16,12.5306,-0.008854,0.8854,GBP,MOCK_FEED
PRC004320251217,INS0043,2025-12-17,12.3963,-0.010713,1.0713,GBP,MOCK_FEED
PRC004320251218,INS0043,2025-12-18,12.5323,0.010967,1.0967,EUR,MOCK_FEED
PRC004320251219,INS0043,2025-12-19,12.2971,-0.018767,1.8767,INR,MOCK_FEED
PRC004320251220,INS0043,2025-12-20,11.9982,-0.024302,2.4302,EUR,MOCK_FEED
PRC004320251221,INS0043,2025-12-21,12.0631,0.005408,0.5408,USD,MOCK_FEED
PRC004320251222,INS0043,2025-12-22,12.0624,-6.4e-05,0.0064,EUR,MOCK_FEED
PRC004320251223,INS0043,2025-12-23,12.1922,0.010768,1.0768,INR,MOCK_FEED
PRC004320251224,INS0043,2025-12-24,12.3091,0.009582,0.9582,USD,MOCK_FEED
PRC004320251225,INS0043,2025-12-25,12.1848,-0.010099,1.0099,INR,MOCK_FEED
PRC004320251226,INS0043,2025-12-26,12.2415,0.00466,0.466,GBP,MOCK_FEED
PRC004320251227,INS0043,2025-12-27,12.1709,-0.005774,0.5774,INR,MOCK_FEED
PRC004320251228,INS0043,2025-12-28,11.9311,-0.019702,1.9702,EUR,MOCK_FEED
PRC004320251229,INS0043,2025-12-29,11.653,-0.023302,2.3302,EUR,MOCK_FEED
PRC004320251230,INS0043,2025-12-30,11.7893,0.01169,1.169,USD,MOCK_FEED
PRC004320251231,INS0043,2025-12-31,11.9382,0.012633,1.2633,GBP,MOCK_FEED
PRC004320260101,INS0043,2026-01-01,11.756,-0.015261,1.5261,EUR,MOCK_FEED
PRC004320260102,INS0043,2026-01-02,11.6479,-0.009196,0.9196,GBP,MOCK_FEED
PRC004320260103,INS0043,2026-01-03,11.4666,-0.015565,1.5565,USD,MOCK_FEED
PRC004320260104,INS0043,2026-01-04,11.493,0.002298,0.2298,GBP,MOCK_FEED
PRC004320260105,INS0043,2026-01-05,11.5997,0.009291,0.9291,GBP,MOCK_FEED
PRC004320260106,INS0043,2026-01-06,11.707,0.009242,0.9242,USD,MOCK_FEED
PRC004320260107,INS0043,2026-01-07,11.6352,-0.006131,0.6131,USD,MOCK_FEED
PRC004320260108,INS0043,2026-01-08,11.7718,0.011745,1.1745,USD,MOCK_FEED
PRC004320260109,INS0043,2026-01-09,11.571,-0.017058,1.7058,EUR,MOCK_FEED
PRC004320260110,INS0043,2026-01-10,11.691,0.01037,1.037,INR,MOCK_FEED
PRC004320260111,INS0043,2026-01-11,11.5668,-0.010625,1.0625,GBP,MOCK_FEED
PRC004320260112,INS0043,2026-01-12,11.5608,-0.00052,0.052,GBP,MOCK_FEED
PRC004320260113,INS0043,2026-01-13,11.5825,0.001874,0.1874,INR,MOCK_FEED
PRC004320260114,INS0043,2026-01-14,11.5942,0.001018,0.1018,INR,MOCK_FEED
PRC004320260115,INS0043,2026-01-15,11.6394,0.003895,0.3895,EUR,MOCK_FEED
PRC004320260116,INS0043,2026-01-16,11.7152,0.006513,0.6513,USD,MOCK_FEED
PRC004320260117,INS0043,2026-01-17,11.8562,0.012032,1.2032,GBP,MOCK_FEED
PRC004320260118,INS0043,2026-01-18,11.7978,-0.004924,0.4924,INR,MOCK_FEED
PRC004320260119,INS0043,2026-01-19,11.5895,-0.017653,1.7653,INR,MOCK_FEED
PRC004320260120,INS0043,2026-01-20,11.5763,-0.001143,0.1143,GBP,MOCK_FEED
PRC004320260121,INS0043,2026-01-21,11.7327,0.013512,1.3512,GBP,MOCK_FEED
PRC004320260122,INS0043,2026-01-22,11.652,-0.006877,0.6877,INR,MOCK_FEED
PRC004320260123,INS0043,2026-01-23,11.513,-0.011934,1.1934,EUR,MOCK_FEED
PRC004320260124,INS0043,2026-01-24,11.6239,0.009638,0.9638,INR,MOCK_FEED
PRC004320260125,INS0043,2026-01-25,11.9108,0.024685,2.4685,GBP,MOCK_FEED
PRC004320260126,INS0043,2026-01-26,11.9537,0.003594,0.3594,INR,MOCK_FEED
PRC004320260127,INS0043,2026-01-27,12.0189,0.005456,0.5456,GBP,MOCK_FEED
PRC004320260128,INS0043,2026-01-28,12.1349,0.009651,0.9651,INR,MOCK_FEED
PRC004320260129,INS0043,2026-01-29,12.3789,0.020108,2.0108,GBP,MOCK_FEED
PRC004320260130,INS0043,2026-01-30,12.4414,0.005053,0.5053,EUR,MOCK_FEED
PRC004320260131,INS0043,2026-01-31,12.4119,-0.002374,0.2374,GBP,MOCK_FEED
PRC004320260201,INS0043,2026-02-01,12.4872,0.006064,0.6064,INR,MOCK_FEED
PRC004320260202,INS0043,2026-02-02,12.4711,-0.001287,0.1287,INR,MOCK_FEED
PRC004320260203,INS0043,2026-02-03,12.4717,4.9e-05,0.0049,EUR,MOCK_FEED
PRC004320260204,INS0043,2026-02-04,12.3797,-0.007374,0.7374,GBP,MOCK_FEED
PRC004320260205,INS0043,2026-02-05,12.5524,0.013952,1.3952,EUR,MOCK_FEED
PRC004320260206,INS0043,2026-02-06,12.5894,0.002944,0.2944,GBP,MOCK_FEED
PRC004320260207,INS0043,2026-02-07,12.5388,-0.004016,0.4016,EUR,MOCK_FEED
PRC004320260208,INS0043,2026-02-08,12.7832,0.019486,1.9486,INR,MOCK_FEED
PRC004320260209,INS0043,2026-02-09,12.8564,0.005726,0.5726,EUR,MOCK_FEED
PRC004320260210,INS0043,2026-02-10,12.8021,-0.004224,0.4224,EUR,MOCK_FEED
PRC004320260211,INS0043,2026-02-11,12.9744,0.013462,1.3462,INR,MOCK_FEED
PRC004320260212,INS0043,2026-02-12,12.7957,-0.013771,1.3771,EUR,MOCK_FEED
PRC004320260213,INS0043,2026-02-13,12.7118,-0.006558,0.6558,GBP,MOCK_FEED
PRC004320260214,INS0043,2026-02-14,12.8636,0.011941,1.1941,INR,MOCK_FEED
PRC004320260215,INS0043,2026-02-15,12.7148,-0.01157,1.157,EUR,MOCK_FEED
PRC004320260216,INS0043,2026-02-16,12.8782,0.012855,1.2855,INR,MOCK_FEED
PRC004320260217,INS0043,2026-02-17,12.8197,-0.004545,0.4545,EUR,MOCK_FEED
PRC004320260218,INS0043,2026-02-18,12.578,-0.01885,1.885,GBP,MOCK_FEED
PRC004320260219,INS0043,2026-02-19,12.4367,-0.011235,1.1235,USD,MOCK_FEED
PRC004320260220,INS0043,2026-02-20,12.3569,-0.006421,0.6421,GBP,MOCK_FEED
PRC004320260221,INS0043,2026-02-21,12.6978,0.02759,2.759,INR,MOCK_FEED
PRC004320260222,INS0043,2026-02-22,12.7054,0.000595,0.0595,EUR,MOCK_FEED
PRC004320260223,INS0043,2026-02-23,12.8279,0.009642,0.9642,INR,MOCK_FEED
PRC004320260224,INS0043,2026-02-24,12.7707,-0.004455,0.4455,USD,MOCK_FEED
PRC004320260225,INS0043,2026-02-25,12.8587,0.006889,0.6889,USD,MOCK_FEED
PRC004320260226,INS0043,2026-02-26,12.9728,0.008872,0.8872,USD,MOCK_FEED
PRC004320260227,INS0043,2026-02-27,12.5601,-0.031811,3.1811,USD,MOCK_FEED
PRC004320260228,INS0043,2026-02-28,12.7255,0.013173,1.3173,USD,MOCK_FEED
PRC004320260301,INS0043,2026-03-01,12.7892,0.005,0.5,INR,MOCK_FEED
PRC004320260302,INS0043,2026-03-02,12.8722,0.006493,0.6493,USD,MOCK_FEED
PRC004320260303,INS0043,2026-03-03,13.2736,0.031184,3.1184,USD,MOCK_FEED
PRC004320260304,INS0043,2026-03-04,13.428,0.011627,1.1627,INR,MOCK_FEED
PRC004320260305,INS0043,2026-03-05,13.8711,0.032999,3.2999,INR,MOCK_FEED
PRC004320260306,INS0043,2026-03-06,13.6949,-0.012701,1.2701,USD,MOCK_FEED
PRC004320260307,INS0043,2026-03-07,13.748,0.003877,0.3877,EUR,MOCK_FEED
PRC004320260308,INS0043,2026-03-08,13.7915,0.003165,0.3165,USD,MOCK_FEED
PRC004320260309,INS0043,2026-03-09,14.0374,0.017828,1.7828,GBP,MOCK_FEED
PRC004320260310,INS0043,2026-03-10,14.148,0.007884,0.7884,EUR,MOCK_FEED
PRC004320260311,INS0043,2026-03-11,14.3034,0.01098,1.098,INR,MOCK_FEED
PRC004320260312,INS0043,2026-03-12,14.5536,0.017495,1.7495,EUR,MOCK_FEED
PRC004320260313,INS0043,2026-03-13,14.3432,-0.01446,1.446,EUR,MOCK_FEED
PRC004320260314,INS0043,2026-03-14,14.451,0.007518,0.7518,USD,MOCK_FEED
PRC004320260315,INS0043,2026-03-15,14.6024,0.010474,1.0474,GBP,MOCK_FEED
PRC004320260316,INS0043,2026-03-16,14.7135,0.007608,0.7608,EUR,MOCK_FEED
PRC004320260317,INS0043,2026-03-17,14.8555,0.00965,0.965,INR,MOCK_FEED
PRC004320260318,INS0043,2026-03-18,14.7806,-0.005036,0.5036,EUR,MOCK_FEED
PRC004320260319,INS0043,2026-03-19,14.9262,0.009851,0.9851,INR,MOCK_FEED
PRC004320260320,INS0043,2026-03-20,14.9719,0.00306,0.306,USD,MOCK_FEED
PRC004320260321,INS0043,2026-03-21,15.0269,0.00367,0.367,GBP,MOCK_FEED
PRC004320260322,INS0043,2026-03-22,14.7528,-0.01824,1.824,INR,MOCK_FEED
PRC004320260323,INS0043,2026-03-23,14.6274,-0.008496,0.8496,INR,MOCK_FEED
PRC004320260324,INS0043,2026-03-24,14.4037,-0.015298,1.5298,EUR,MOCK_FEED
PRC004320260325,INS0043,2026-03-25,14.5444,0.009769,0.9769,GBP,MOCK_FEED
PRC004320260326,INS0043,2026-03-26,14.3966,-0.01016,1.016,USD,MOCK_FEED
PRC004320260327,INS0043,2026-03-27,14.1399,-0.017832,1.7832,EUR,MOCK_FEED
PRC004320260328,INS0043,2026-03-28,14.1024,-0.002652,0.2652,EUR,MOCK_FEED
PRC004320260329,INS0043,2026-03-29,14.0894,-0.000921,0.0921,EUR,MOCK_FEED
PRC004320260330,INS0043,2026-03-30,14.1581,0.004878,0.4878,USD,MOCK_FEED
PRC004320260331,INS0043,2026-03-31,13.7977,-0.025455,2.5455,GBP,MOCK_FEED
PRC004320260401,INS0043,2026-04-01,13.9557,0.011451,1.1451,USD,MOCK_FEED
PRC004320260402,INS0043,2026-04-02,14.1759,0.015778,1.5778,GBP,MOCK_FEED
PRC004320260403,INS0043,2026-04-03,14.0767,-0.006998,0.6998,EUR,MOCK_FEED
PRC004320260404,INS0043,2026-04-04,14.0002,-0.005438,0.5438,GBP,MOCK_FEED
PRC004320260405,INS0043,2026-04-05,13.8754,-0.008913,0.8913,GBP,MOCK_FEED
PRC004320260406,INS0043,2026-04-06,13.8167,-0.004227,0.4227,EUR,MOCK_FEED
PRC004320260407,INS0043,2026-04-07,13.6153,-0.014579,1.4579,GBP,MOCK_FEED
PRC004320260408,INS0043,2026-04-08,13.677,0.004532,0.4532,EUR,MOCK_FEED
PRC004320260409,INS0043,2026-04-09,13.4622,-0.015708,1.5708,GBP,MOCK_FEED
PRC004320260410,INS0043,2026-04-10,13.6911,0.017007,1.7007,INR,MOCK_FEED
PRC004320260411,INS0043,2026-04-11,13.8928,0.014733,1.4733,INR,MOCK_FEED
PRC004320260412,INS0043,2026-04-12,13.9145,0.001558,0.1558,USD,MOCK_FEED
PRC004320260413,INS0043,2026-04-13,13.8492,-0.004688,0.4688,INR,MOCK_FEED
PRC004320260414,INS0043,2026-04-14,13.8609,0.000845,0.0845,INR,MOCK_FEED
PRC004320260415,INS0043,2026-04-15,13.8957,0.002509,0.2509,INR,MOCK_FEED
PRC004320260416,INS0043,2026-04-16,14.0104,0.008252,0.8252,USD,MOCK_FEED
PRC004320260417,INS0043,2026-04-17,13.785,-0.016085,1.6085,GBP,MOCK_FEED
PRC004320260418,INS0043,2026-04-18,13.7122,-0.00528,0.528,USD,MOCK_FEED
PRC004320260419,INS0043,2026-04-19,13.529,-0.013365,1.3365,INR,MOCK_FEED
PRC004420230420,INS0044,2023-04-20,61.6927,0.023254,2.3254,GBP,MOCK_FEED
PRC004420230421,INS0044,2023-04-21,62.0723,0.006153,0.6153,GBP,MOCK_FEED
PRC004420230422,INS0044,2023-04-22,61.7915,-0.004524,0.4524,GBP,MOCK_FEED
PRC004420230423,INS0044,2023-04-23,61.1924,-0.009695,0.9695,EUR,MOCK_FEED
PRC004420230424,INS0044,2023-04-24,62.2981,0.01807,1.807,USD,MOCK_FEED
PRC004420230425,INS0044,2023-04-25,63.2845,0.015833,1.5833,EUR,MOCK_FEED
PRC004420230426,INS0044,2023-04-26,63.4496,0.00261,0.261,INR,MOCK_FEED
PRC004420230427,INS0044,2023-04-27,64.2155,0.01207,1.207,INR,MOCK_FEED
PRC004420230428,INS0044,2023-04-28,66.1082,0.029475,2.9475,USD,MOCK_FEED
PRC004420230429,INS0044,2023-04-29,66.6471,0.008152,0.8152,GBP,MOCK_FEED
PRC004420230430,INS0044,2023-04-30,66.1629,-0.007266,0.7266,GBP,MOCK_FEED
PRC004420230501,INS0044,2023-05-01,67.4405,0.01931,1.931,INR,MOCK_FEED
PRC004420230502,INS0044,2023-05-02,66.9565,-0.007176,0.7176,USD,MOCK_FEED
PRC004420230503,INS0044,2023-05-03,66.6854,-0.004049,0.4049,GBP,MOCK_FEED
PRC004420230504,INS0044,2023-05-04,66.5639,-0.001822,0.1822,EUR,MOCK_FEED
PRC004420230505,INS0044,2023-05-05,67.0774,0.007714,0.7714,EUR,MOCK_FEED
PRC004420230506,INS0044,2023-05-06,67.0112,-0.000988,0.0988,INR,MOCK_FEED
PRC004420230507,INS0044,2023-05-07,67.3826,0.005543,0.5543,GBP,MOCK_FEED
PRC004420230508,INS0044,2023-05-08,67.3125,-0.00104,0.104,GBP,MOCK_FEED
PRC004420230509,INS0044,2023-05-09,67.3225,0.000148,0.0148,GBP,MOCK_FEED
PRC004420230510,INS0044,2023-05-10,67.7441,0.006263,0.6263,GBP,MOCK_FEED
PRC004420230511,INS0044,2023-05-11,67.6298,-0.001688,0.1688,INR,MOCK_FEED
PRC004420230512,INS0044,2023-05-12,67.442,-0.002777,0.2777,USD,MOCK_FEED
PRC004420230513,INS0044,2023-05-13,68.3584,0.013588,1.3588,USD,MOCK_FEED
PRC004420230514,INS0044,2023-05-14,68.9777,0.00906,0.906,GBP,MOCK_FEED
PRC004420230515,INS0044,2023-05-15,69.3018,0.004699,0.4699,INR,MOCK_FEED
PRC004420230516,INS0044,2023-05-16,70.2602,0.013829,1.3829,USD,MOCK_FEED
PRC004420230517,INS0044,2023-05-17,71.0873,0.011771,1.1771,INR,MOCK_FEED
PRC004420230518,INS0044,2023-05-18,69.5799,-0.021204,2.1204,INR,MOCK_FEED
PRC004420230519,INS0044,2023-05-19,70.1201,0.007764,0.7764,USD,MOCK_FEED
PRC004420230520,INS0044,2023-05-20,71.3311,0.01727,1.727,INR,MOCK_FEED
PRC004420230521,INS0044,2023-05-21,71.1289,-0.002834,0.2834,EUR,MOCK_FEED
PRC004420230522,INS0044,2023-05-22,72.1077,0.01376,1.376,EUR,MOCK_FEED
PRC004420230523,INS0044,2023-05-23,70.8949,-0.01682,1.682,USD,MOCK_FEED
PRC004420230524,INS0044,2023-05-24,71.8772,0.013856,1.3856,USD,MOCK_FEED
PRC004420230525,INS0044,2023-05-25,71.4089,-0.006514,0.6514,INR,MOCK_FEED
PRC004420230526,INS0044,2023-05-26,70.4109,-0.013977,1.3977,USD,MOCK_FEED
PRC004420230527,INS0044,2023-05-27,69.3041,-0.015718,1.5718,INR,MOCK_FEED
PRC004420230528,INS0044,2023-05-28,70.0673,0.011012,1.1012,INR,MOCK_FEED
PRC004420230529,INS0044,2023-05-29,69.7035,-0.005193,0.5193,GBP,MOCK_FEED
PRC004420230530,INS0044,2023-05-30,69.7924,0.001277,0.1277,INR,MOCK_FEED
PRC004420230531,INS0044,2023-05-31,71.0106,0.017454,1.7454,INR,MOCK_FEED
PRC004420230601,INS0044,2023-06-01,71.9952,0.013865,1.3865,USD,MOCK_FEED
PRC004420230602,INS0044,2023-06-02,71.5818,-0.005741,0.5741,USD,MOCK_FEED
PRC004420230603,INS0044,2023-06-03,71.4299,-0.002123,0.2123,INR,MOCK_FEED
PRC004420230604,INS0044,2023-06-04,69.9536,-0.020667,2.0667,EUR,MOCK_FEED
PRC004420230605,INS0044,2023-06-05,69.6677,-0.004087,0.4087,INR,MOCK_FEED
PRC004420230606,INS0044,2023-06-06,69.194,-0.0068,0.68,GBP,MOCK_FEED
PRC004420230607,INS0044,2023-06-07,70.0463,0.012317,1.2317,GBP,MOCK_FEED
PRC004420230608,INS0044,2023-06-08,69.3879,-0.009399,0.9399,USD,MOCK_FEED
PRC004420230609,INS0044,2023-06-09,68.9795,-0.005886,0.5886,EUR,MOCK_FEED
PRC004420230610,INS0044,2023-06-10,69.9424,0.013959,1.3959,EUR,MOCK_FEED
PRC004420230611,INS0044,2023-06-11,71.6629,0.024599,2.4599,GBP,MOCK_FEED
PRC004420230612,INS0044,2023-06-12,71.421,-0.003376,0.3376,GBP,MOCK_FEED
PRC004420230613,INS0044,2023-06-13,70.519,-0.012629,1.2629,GBP,MOCK_FEED
PRC004420230614,INS0044,2023-06-14,71.3059,0.011158,1.1158,USD,MOCK_FEED
PRC004420230615,INS0044,2023-06-15,72.0095,0.009868,0.9868,EUR,MOCK_FEED
PRC004420230616,INS0044,2023-06-16,72.6173,0.00844,0.844,EUR,MOCK_FEED
PRC004420230617,INS0044,2023-06-17,72.4476,-0.002338,0.2338,USD,MOCK_FEED
PRC004420230618,INS0044,2023-06-18,72.7481,0.004149,0.4149,EUR,MOCK_FEED
PRC004420230619,INS0044,2023-06-19,73.9571,0.016619,1.6619,USD,MOCK_FEED
PRC004420230620,INS0044,2023-06-20,74.8182,0.011643,1.1643,EUR,MOCK_FEED
PRC004420230621,INS0044,2023-06-21,75.4335,0.008223,0.8223,GBP,MOCK_FEED
PRC004420230622,INS0044,2023-06-22,76.2933,0.011398,1.1398,INR,MOCK_FEED
PRC004420230623,INS0044,2023-06-23,76.2252,-0.000892,0.0892,EUR,MOCK_FEED
PRC004420230624,INS0044,2023-06-24,75.7984,-0.005599,0.5599,GBP,MOCK_FEED
PRC004420230625,INS0044,2023-06-25,76.2528,0.005995,0.5995,INR,MOCK_FEED
PRC004420230626,INS0044,2023-06-26,75.961,-0.003827,0.3827,GBP,MOCK_FEED
PRC004420230627,INS0044,2023-06-27,74.8489,-0.014642,1.4642,GBP,MOCK_FEED
PRC004420230628,INS0044,2023-06-28,75.4405,0.007905,0.7905,EUR,MOCK_FEED
PRC004420230629,INS0044,2023-06-29,75.6538,0.002828,0.2828,INR,MOCK_FEED
PRC004420230630,INS0044,2023-06-30,75.8793,0.00298,0.298,INR,MOCK_FEED
PRC004420230701,INS0044,2023-07-01,75.7366,-0.00188,0.188,USD,MOCK_FEED
PRC004420230702,INS0044,2023-07-02,75.0955,-0.008465,0.8465,INR,MOCK_FEED
PRC004420230703,INS0044,2023-07-03,73.1027,-0.026537,2.6537,INR,MOCK_FEED
PRC004420230704,INS0044,2023-07-04,74.7544,0.022594,2.2594,GBP,MOCK_FEED
PRC004420230705,INS0044,2023-07-05,75.5421,0.010538,1.0538,EUR,MOCK_FEED
PRC004420230706,INS0044,2023-07-06,76.3035,0.010079,1.0079,USD,MOCK_FEED
PRC004420230707,INS0044,2023-07-07,78.1488,0.024183,2.4183,USD,MOCK_FEED
PRC004420230708,INS0044,2023-07-08,77.6034,-0.006979,0.6979,INR,MOCK_FEED
PRC004420230709,INS0044,2023-07-09,77.6566,0.000685,0.0685,USD,MOCK_FEED
PRC004420230710,INS0044,2023-07-10,77.865,0.002684,0.2684,EUR,MOCK_FEED
PRC004420230711,INS0044,2023-07-11,78.0572,0.002469,0.2469,GBP,MOCK_FEED
PRC004420230712,INS0044,2023-07-12,77.4287,-0.008052,0.8052,EUR,MOCK_FEED
PRC004420230713,INS0044,2023-07-13,77.2557,-0.002235,0.2235,INR,MOCK_FEED
PRC004420230714,INS0044,2023-07-14,77.6312,0.004861,0.4861,USD,MOCK_FEED
PRC004420230715,INS0044,2023-07-15,77.8153,0.002371,0.2371,USD,MOCK_FEED
PRC004420230716,INS0044,2023-07-16,77.0741,-0.009525,0.9525,EUR,MOCK_FEED
PRC004420230717,INS0044,2023-07-17,76.5046,-0.007389,0.7389,INR,MOCK_FEED
PRC004420230718,INS0044,2023-07-18,77.5984,0.014298,1.4298,USD,MOCK_FEED
PRC004420230719,INS0044,2023-07-19,76.7509,-0.010922,1.0922,GBP,MOCK_FEED
PRC004420230720,INS0044,2023-07-20,76.0527,-0.009098,0.9098,GBP,MOCK_FEED
PRC004420230721,INS0044,2023-07-21,74.3058,-0.02297,2.297,USD,MOCK_FEED
PRC004420230722,INS0044,2023-07-22,73.3846,-0.012397,1.2397,INR,MOCK_FEED
PRC004420230723,INS0044,2023-07-23,73.3137,-0.000966,0.0966,INR,MOCK_FEED
PRC004420230724,INS0044,2023-07-24,72.506,-0.011018,1.1018,GBP,MOCK_FEED
PRC004420230725,INS0044,2023-07-25,73.1064,0.008281,0.8281,GBP,MOCK_FEED
PRC004420230726,INS0044,2023-07-26,73.6707,0.007719,0.7719,GBP,MOCK_FEED
PRC004420230727,INS0044,2023-07-27,74.1508,0.006517,0.6517,EUR,MOCK_FEED
PRC004420230728,INS0044,2023-07-28,72.4868,-0.022441,2.2441,EUR,MOCK_FEED
PRC004420230729,INS0044,2023-07-29,72.9579,0.0065,0.65,EUR,MOCK_FEED
PRC004420230730,INS0044,2023-07-30,73.2362,0.003814,0.3814,EUR,MOCK_FEED
PRC004420230731,INS0044,2023-07-31,74.1865,0.012976,1.2976,EUR,MOCK_FEED
PRC004420230801,INS0044,2023-08-01,73.7982,-0.005234,0.5234,INR,MOCK_FEED
PRC004420230802,INS0044,2023-08-02,72.8099,-0.013391,1.3391,EUR,MOCK_FEED
PRC004420230803,INS0044,2023-08-03,73.6653,0.011749,1.1749,GBP,MOCK_FEED
PRC004420230804,INS0044,2023-08-04,74.495,0.011262,1.1262,INR,MOCK_FEED
PRC004420230805,INS0044,2023-08-05,74.7649,0.003624,0.3624,INR,MOCK_FEED
